Y axis,X axis,pointNum,buildingId,maxOccupancy
1678.550194225,-159.734893797,4,652,0
1009.611126073,169.233464424,5,344,0
4067.782738549,-1818.073521794,1,294,6
6571.999286818,-3873.420255962,2,548,0
6158.898508961,-3651.922591134,5,521,0
6348.852009329,-3068.761656748,4,88,0
3811.728906543,-1921.374999633,2,560,0
5877.814726150,-1955.876799719,2,881,0
5129.474717095,-196.433445449,6,701,0
6977.005828351,-4385.525590098,2,163,0
5249.617267102,-1728.319799653,6,275,0
4585.543844925,-2430.846297890,5,776,13
4308.102184910,-684.785333951,3,540,0
2770.232240377,-1142.972597055,3,610,9
3920.644888941,-1576.814847987,7,503,0
3868.791711296,-1818.272591265,5,560,0
5736.919873272,-1665.240517555,6,1006,0
4790.401952291,-3533.671654841,1,27,74
4935.919624027,-3689.941474603,5,1001,0
4910.583458907,-224.477521179,9,693,0
4646.575946313,492.095267130,3,229,0
2071.572398235,-1851.846291877,5,826,15
1645.708726436,613.093419124,1,432,4
5919.517700070,-447.361154068,1,50,11
3473.302011836,1745.127002504,6,860,6
5206.419489339,-2429.434831346,5,485,0
3014.728698525,-2212.093654919,2,725,2
3797.914212388,-1485.851150525,2,502,96
4730.566416621,-1949.561055865,2,567,0
1683.134114429,-290.511588918,5,652,0
7304.930487011,-3395.172728452,9,346,9
6260.544540657,-3027.536042067,6,88,0
4262.529411352,779.564302206,1,590,0
3788.361429309,-887.088842707,1,126,0
1316.873350390,706.720580536,1,647,0
7622.922501961,-3304.213835507,3,513,8
4047.349397571,1451.762462389,4,181,53
4308.367324885,-2206.560043502,2,736,0
4515.684772926,1638.986658713,5,145,6
2718.002554306,-2093.109395401,2,621,6
3236.267478724,1697.380120823,9,138,7
4789.612048400,1325.579324382,3,741,6
3735.755319792,-210.055170900,2,352,0
5601.117027419,-4173.491921041,4,186,15
6389.240997472,-3772.974269820,3,627,62
5807.810403550,-1499.925644688,4,40,0
6634.627249282,-4243.673749516,3,605,7
4310.157055185,2080.509762590,10,921,7
1542.356447274,-34.172422243,2,983,0
5145.824837520,2203.446667320,10,817,3
4406.811255467,2140.402910926,2,169,0
5217.493647978,-4638.400923515,1,997,0
1587.849281604,1202.152368348,4,756,2
5419.128150756,-4116.225746945,2,1041,0
4465.256498282,-1594.579131376,7,162,0
1226.680631176,377.677631429,3,308,82
4150.551660302,9.321228172,8,803,0
4008.029923057,-607.934321263,10,863,0
3981.175961285,775.940577219,6,821,0
6032.128343630,-778.923612414,1,423,0
1269.167269769,81.309040652,5,326,0
6303.873289977,-655.788540193,4,77,18
4682.015952769,-729.150090925,10,626,0
1249.288062506,-717.839616598,3,13,5
4734.123868969,-2025.146629126,5,567,0
4873.541595381,1328.038588118,1,519,3
5074.375877881,-258.949924834,3,467,0
2591.879906503,-1832.409809194,4,960,9
4621.055584938,1713.671607722,7,790,0
4364.711061331,562.870927954,4,361,2
5121.580525130,-4098.002772519,1,79,9
2771.403014340,-1568.197733263,1,276,0
6026.071404600,-1687.745348025,8,523,11
1106.042578827,-1636.406375052,2,979,12
4992.895445616,335.557727867,4,962,6
1329.284276682,-890.694894887,6,256,0
6799.679512880,-4249.496647911,4,666,15
4386.848813344,1482.673164626,1,351,0
4853.376720835,-3699.800226896,9,1001,0
4187.306158181,2287.864987613,10,107,0
6604.880657804,-3567.375703988,8,277,0
5316.749660200,-847.290667707,4,780,0
616.294408530,872.000896195,11,265,4
3715.146975162,782.305538050,5,231,0
4080.814785995,2372.905767269,5,133,4
4341.779663265,1268.380966437,6,273,0
1198.648707708,536.308122647,4,1000,0
5029.687426898,-2053.852564979,8,91,0
1468.646939696,-1587.224203079,4,586,0
6689.862732173,-2805.323936186,1,408,0
4420.131878769,-2016.719136645,2,416,0
2636.513984441,-2177.249018220,4,621,6
3371.343991598,1426.766317817,7,83,6
1436.018404786,657.789629180,6,589,0
2415.117467193,-2297.015684020,1,1008,7
6937.519700167,-3628.996394874,1,778,17
7083.739373057,-3837.158819167,4,687,10
1841.332086128,-1771.835322483,1,20,1
5974.215242470,-3333.972011669,7,751,0
373.610447230,127.483194572,3,902,3
3645.998608974,-136.638169754,4,352,0
5585.574694973,-527.700409760,1,762,0
5099.997691361,-4426.029973546,1,572,16
5203.236688179,-1071.947045769,4,517,0
3967.657179626,1245.433080809,5,225,0
5759.684762790,-3575.297904075,3,518,0
2568.728478634,479.401314451,1,730,2
4915.840510264,-1264.108028943,3,987,0
3473.792896879,1705.130014719,5,860,6
552.820297631,130.428302852,2,152,16
4284.794112201,570.006204207,5,361,2
2010.538803597,-1810.204715295,2,726,12
977.026504663,728.776386429,3,257,0
527.135716105,821.208898499,11,889,3
7063.744754948,-3837.622766031,1,568,1
1202.527637762,-286.302885485,3,69,0
2672.335455087,-1498.850002418,3,539,5
975.902386038,736.149776150,4,1012,84
6509.494562432,-3090.559115524,5,900,0
3659.525807018,1257.625279881,3,135,0
5863.341779602,-1742.303110133,4,401,0
5225.191316378,-4209.147907425,2,642,8
2710.823827802,-1402.286996323,4,661,14
3444.647875975,-1712.434583427,6,820,0
635.451961748,607.961736087,9,477,7
4524.351010976,-239.513645402,3,871,0
4958.413417763,298.337724788,5,342,0
3692.035565325,-866.065101211,1,286,11
5896.512558776,-690.950427884,1,1017,11
3933.123383721,-1478.529022434,12,372,0
7433.464373251,-3613.548764970,6,575,0
4391.924975314,1429.960670828,2,194,0
1586.962000728,-1539.891842705,1,596,0
4745.850396046,-316.484283344,1,580,0
4472.918529522,1067.820324483,9,717,0
2409.001329344,-1254.610486729,1,696,0
4923.755642002,-1435.111222240,13,224,0
1739.580851635,-351.700721432,5,946,0
2591.599805305,-1837.001393734,2,312,7
1972.428074191,-1740.770898674,4,726,12
4435.371602036,-1160.236560541,3,176,13
6369.646555304,-3278.446726756,3,686,0
5381.412688711,2403.325232024,7,141,5
4930.585844935,-4189.178206995,4,668,8
5655.349793645,-3366.172767511,2,865,0
5287.620054634,2154.685030840,2,244,0
6414.669304605,-724.011218493,4,673,7
4411.094250620,148.071956249,5,258,0
4408.117832540,2070.657406746,4,18,9
1109.601405605,171.704211754,1,782,0
5975.240879971,-3333.845920299,4,74,0
4527.085142000,-895.412715423,4,635,0
5789.824476456,-810.407702373,7,504,11
5820.593044952,-617.568589211,5,700,0
7466.319045931,-3618.583405893,7,575,0
4382.044895707,-398.638039395,6,872,0
3503.417377308,-1801.292363657,5,48,17
7200.305890760,-3676.356686530,4,688,0
6604.809545488,-3634.215484256,2,277,0
5206.587480689,-1578.777048044,10,456,0
6332.656926588,-3319.479936744,8,686,0
4716.080254128,-1419.156774212,4,236,0
4581.168696444,1437.566555159,4,249,0
4268.147098522,-686.680346286,4,540,0
4884.490031472,-2086.711650985,2,91,0
6739.845217916,-4253.952783703,8,605,7
5668.748781430,-3848.762098845,3,1028,0
5375.708519320,-1201.754437319,11,156,0
4857.759391034,79.764023632,1,595,0
5133.826252581,-1619.016832818,2,456,0
469.512520346,1010.859404060,6,73,3
4089.732155091,-61.443068688,10,289,0
6964.217352962,-3955.524904956,3,453,0
5822.840217034,-3778.541944323,18,518,0
424.022265236,915.619289298,8,706,7
4195.681156939,-36.451358536,2,272,0
1469.772333498,-30.773894987,3,983,0
4399.943725169,2139.797199439,7,921,7
4405.592943163,1734.466084580,5,424,0
5142.985983722,-2013.377452308,9,417,0
3848.611608121,-1208.509835575,2,52,7
4387.277691357,1522.680552078,6,194,0
4486.461922658,-1075.089303080,7,205,0
1328.285390968,1051.513031397,1,919,4
2148.376061573,636.676805483,3,760,1
4584.514611012,1536.693618632,1,716,0
4271.313727163,1542.775004688,3,145,6
4119.793643749,1961.844456145,10,594,0
3443.992983181,-24.507371074,7,62,14
5383.332443179,31.182824497,2,713,11
5263.975461870,-4110.140836409,3,139,20
5680.120579348,-3663.902922578,3,358,15
5395.104094750,-3549.974148568,1,973,0
6810.634225347,-2463.179445239,3,457,9
5150.103839138,-3881.843135840,4,206,0
1117.638277962,216.250283840,3,782,0
5873.803718026,-2771.852254967,6,168,17
1870.230063240,204.389985184,5,786,1
6742.612777239,-3538.673355798,2,187,0
4534.846228797,1649.271209218,4,790,0
5158.023685094,-4545.438642242,7,120,6
2475.148002069,-2297.511784519,2,959,5
4355.803535606,99.563437475,2,967,0
5269.774424606,-1738.567752186,4,185,0
1600.003061697,1261.825747144,4,199,5
4164.417619071,1596.449858437,1,180,0
6994.133773510,-4067.508714660,5,407,8
4269.178044912,-1991.475259849,8,93,0
4409.326130360,2002.876491598,5,18,9
1434.006838438,-1046.056067573,2,961,5
4319.468039969,2292.824577088,11,100,0
4263.912500960,928.639859453,2,592,0
6592.012145315,-3873.305636617,3,948,11
5057.788540798,2162.216817234,6,907,7
684.978832533,28.052028476,6,154,0
4888.067442357,-139.292439131,12,174,0
4449.119470409,-9.217729466,6,663,7
712.180531536,1046.305014902,14,265,4
7481.466204248,-3519.737244638,6,402,3
5634.599668389,-4211.870460581,8,186,15
3655.320682878,-317.463567433,7,63,0
3899.247057628,-1477.643397574,4,915,2
5309.331716975,-501.406091380,8,356,0
5084.359728615,-3699.279362433,11,990,0
1653.054852949,432.166184976,11,935,0
2123.753536367,-1949.782678265,1,697,3
4641.961342425,270.247149294,2,109,0
5132.842583383,-3668.085452373,1,990,0
3969.564161434,-1779.540833126,7,560,0
1004.114137327,-1498.089202472,5,188,4
3688.782604768,-774.067995858,8,286,11
5867.984511650,-2537.424989912,4,641,0
4426.380052744,1260.751882030,2,33,6
6069.917548414,-1033.536337177,6,827,0
4413.274513994,-1822.228936557,9,917,115
4632.486999405,-1926.878893967,1,942,0
4606.019104830,410.327796069,5,229,0
4063.907044501,1855.465217729,4,1020,0
7300.811476159,-3905.248863439,2,976,14
1913.975918976,731.293328857,4,918,0
5088.372520754,-4446.543371323,1,415,19
1167.498646086,276.872855275,7,779,0
3772.370573466,-1185.733096667,1,534,12
5278.248686117,1792.763245054,3,571,2
4185.972625360,-64.524101383,6,803,0
3702.539897664,-2157.941652167,7,851,14
6288.898265913,-2687.186879863,3,105,4
4366.208254831,-880.277146604,4,1037,0
1608.801726137,798.837074896,5,672,0
6024.252301196,-1185.630408349,3,529,0
4733.903337813,2230.824527932,2,327,1
6179.425433464,-1708.496887244,1,855,7
2032.905112015,-1910.210127583,3,697,3
5809.641644981,-877.635454650,2,284,0
5669.802334260,-1746.303345146,1,805,6
1265.624462032,176.259129876,4,381,2
2769.889456291,-1528.226379245,2,276,0
4277.714598957,-1161.336519849,3,879,5
3644.944314526,-1725.597580607,5,844,15
6569.218465695,-2860.297025288,3,908,9
3884.482344302,1934.031369602,4,306,0
481.201209124,1190.088491597,4,757,0
6051.404078779,-3531.816052838,8,442,5
5915.638194700,-3405.189606777,2,442,5
6539.460919302,-3416.952787138,9,953,64
4332.255958185,-394.584243381,2,872,0
802.779900731,583.525999486,1,632,0
4194.464151335,3.530123395,12,272,0
5399.301112782,2354.703672877,4,141,5
5245.857226258,-2422.751650465,6,485,0
3463.465037683,-1799.340298484,2,48,17
1458.246462001,-413.732506472,1,662,242
4002.672855349,1564.135771931,5,854,10
2401.284586652,-1487.537437352,1,791,8
3451.967629692,-117.306800867,10,193,1
4533.808599814,-798.706974266,4,132,0
4962.989175079,-1198.134038430,7,679,87
4815.192315558,1233.976270383,4,519,3
3304.948794901,-2055.430954902,3,1031,10
4298.633213910,2283.945034919,9,107,0
471.887367756,603.571052660,5,564,15
2210.742363078,394.296051982,6,831,6
5118.861479311,-4250.392365534,1,667,11
4863.353163559,151.212650873,10,595,0
4573.729062516,-1039.702734250,9,4,0
2459.143762126,710.644454065,1,866,0
5867.161326034,-3280.946283543,8,536,3
6258.776228252,-3599.134574853,1,406,0
7304.380481395,-3643.160415394,1,482,0
1596.413529095,-453.907124359,6,25,0
7151.787146982,-3910.022172051,9,687,10
2525.906695258,-1249.687959356,5,944,7
4652.490278602,-4479.702587175,1,604,0
2811.167115509,-2453.759205265,7,739,2
5083.566177989,-2009.885196030,8,417,0
1157.164527266,256.756537482,6,782,0
5608.595113270,-3847.262431410,1,695,0
1527.687165490,829.117202947,3,880,0
6427.995626677,-3419.755233078,3,184,16
5632.992146232,-886.427531647,3,761,0
1380.185106595,395.707208063,5,935,0
4984.072268748,-4312.131745185,8,551,20
7427.953541122,-3835.238070126,5,38,10
4290.159997419,2079.968408827,1,603,4
745.768733434,-1462.927609369,7,459,0
3365.534192105,1427.266159817,5,934,12
4627.776846434,2208.215380384,1,200,4
5410.419745347,2470.810805582,5,608,1
6732.101807829,-4149.978958663,1,605,7
2125.309596458,-1914.257604960,2,697,3
5139.589845179,-1525.172629632,5,758,12
4612.375293001,-878.834379352,2,132,0
4738.074369289,52.226143503,7,290,0
5062.867040226,-1682.243872985,1,275,0
4392.617095715,2300.496699080,5,100,0
1350.547252899,-516.435729971,2,16,0
5735.828319847,-544.488702173,7,762,0
7112.891886039,-4562.646078906,5,21,13
2759.802219664,-1858.102265219,2,460,0
3763.629987159,-1698.523996778,2,965,14
2929.363107840,-2401.531008875,3,869,0
3672.366836479,-875.787277085,9,923,0
3881.744517213,1370.848625311,5,864,0
4208.358587752,2075.522966410,6,397,7
6434.891621121,-3181.581032042,4,953,64
5621.735790115,-1570.023594996,4,984,9
2469.246786351,-2426.128966437,7,777,6
1213.272377616,-526.368556923,1,167,5
5384.262847147,-1284.453894390,1,156,0
5495.572642812,-3500.345153381,1,322,0
5520.301098069,-3778.021787745,7,709,0
4488.259157700,-1047.078102926,3,720,0
3713.333129992,1000.110710699,3,347,0
4432.266456658,-958.078763277,2,1037,0
1085.290120435,-1865.774666158,1,591,0
4748.028173791,1235.148107990,7,741,6
1501.452595678,1137.685141982,9,756,2
4698.164898504,-987.954351197,2,966,0
4816.997234203,-1846.150093725,3,607,0
4435.669947918,-1843.599710825,3,116,0
3693.157145447,-374.145929264,3,409,0
1366.572653322,-1586.742953864,1,586,0
4741.434026508,-2330.203624399,9,250,2
391.022359060,1186.620976230,5,757,0
1553.170528262,-402.592546526,2,662,242
1263.483492012,-154.505093235,18,662,242
374.783456460,87.500397654,4,902,3
5794.519515806,-1699.518782566,4,414,18
4574.418095566,-2555.275134300,2,274,9
3443.992983181,-24.507371074,1,62,14
5326.738332489,-500.138349117,9,356,0
5454.666816183,-3596.922761367,5,709,0
5358.002146358,-1064.063585899,3,435,0
5984.343827223,-1190.318658109,8,529,0
4586.764892681,1110.766625828,6,843,0
5626.623359166,-3807.959896175,6,1028,0
3304.424603675,-2016.768478191,4,1031,10
3287.950456442,1167.710533374,7,24,5
6890.458083574,-2681.568860232,3,810,10
4905.974922888,1452.517001837,2,799,7
2333.328172875,809.191706694,6,524,0
1552.131491805,685.684600202,1,3,0
4857.759391034,79.764023632,11,595,0
2653.123372946,-1092.159413481,5,954,0
6587.360487824,-2816.980677093,10,908,9
1207.545201506,122.895388180,12,782,0
6360.376379988,-3471.705528156,8,54,0
5402.121788746,2509.940639676,6,608,1
4265.066754108,-79.509236745,8,272,0
532.396838711,576.510198080,7,889,3
4358.907230617,-819.857972295,1,857,0
4314.572494448,-1247.551760247,3,718,0
478.321893357,1118.770204259,3,757,0
4919.526667485,-648.578698716,2,694,0
3666.513232867,566.241712380,1,395,0
2463.356335225,-2142.380192664,5,448,6
1429.070611216,-704.061789954,2,400,1
4510.500571723,-1745.392708206,3,660,0
4910.540100299,-1335.126706852,4,987,0
3884.517831963,1410.797721634,2,868,0
2012.424623792,-1741.587942064,2,36,0
4093.425230716,2443.230578088,6,97,4
3202.936662391,1647.204906061,4,138,7
250.115688223,119.145618026,3,211,0
2013.141259490,828.397708844,2,302,0
5835.481413666,-1850.401106165,1,841,7
5942.508267069,-3773.359184086,8,26,0
5164.085096905,-3700.777246922,1,949,0
5373.140717203,-965.357751831,2,856,0
3980.843887430,755.943334235,5,282,0
4044.009111214,-799.655710664,4,770,0
699.134140151,-1356.464399857,1,31,7
2535.815444477,-1403.865060889,5,140,10
5623.736842601,-716.759081083,3,762,0
6414.714521808,-3182.827505655,1,178,5
4355.707817345,-859.832921155,2,981,0
4212.087158662,1662.697796723,5,795,0
6078.267339599,-3424.081053700,3,47,0
4917.672913668,-490.433115981,5,121,0
1140.723103171,605.366987356,6,828,0
6640.290118725,-3327.591854247,3,705,12
4080.772760724,2298.591539161,4,133,4
5274.685846633,-4111.353695945,4,598,13
4114.758508795,-234.998929800,7,289,0
5096.625096626,-976.037457001,6,192,4
5495.574371667,-3500.091518188,8,76,0
1332.720342481,-709.070242284,3,400,1
2461.622385848,-2182.342592737,6,448,6
5892.718426325,-1480.542624897,2,488,14
6002.827103371,-1276.415792396,3,727,0
5201.830936300,-1144.901232127,3,517,0
1257.929595536,607.174087166,8,493,0
6267.631540223,-3701.849286630,11,1011,0
5194.136162167,-750.428182130,6,428,0
4004.539309056,1513.089448538,4,982,0
3551.638907098,-1022.527071421,1,703,2
1229.686611183,908.040208557,9,35,0
3007.125740130,-2410.640792524,4,869,0
3245.741021722,-1177.720561707,4,600,12
5087.729865736,-1784.977403112,8,348,0
4172.070057846,-1774.183225230,8,80,0
6360.281729411,-3100.619419871,3,634,0
4187.411010287,338.723539745,5,1038,8
3378.573402449,-2053.557469270,1,875,104
6299.402602898,-3068.077494777,3,88,0
3487.158159672,1130.654759099,3,46,0
5347.683374396,-238.528089378,5,356,0
7380.237116917,-3544.691850426,4,402,3
3037.781187435,-2659.169706555,1,108,9
617.211599662,-2020.811749502,5,303,0
1722.892911492,-295.829066635,2,370,0
7019.879615646,-4186.284623968,3,545,8
1596.757536739,553.404880225,6,58,119
3058.330605336,-1053.113159511,2,1014,6
5630.922260624,-4229.516704714,1,186,15
6694.317943946,-3220.049991173,7,543,0
5066.562645769,-298.414031256,1,429,77
1021.412747032,422.114835169,7,516,0
1314.007134274,-1051.745456146,4,952,4
1674.462943372,205.858331561,1,364,0
5082.890025962,-4593.670369249,3,95,17
5313.734714846,-4188.850791858,2,598,13
4993.904050429,375.600011461,2,403,0
2821.353797740,-1975.987512229,3,977,12
2604.579324331,-1212.351348032,3,944,7
6409.644862243,-3337.384015371,4,54,0
4282.826098746,-1990.022598255,7,93,0
1082.483578190,478.896893888,1,6,0
4958.964331684,-2335.455106614,1,526,6
4637.894364404,-1721.965563686,7,707,0
1010.676924434,824.544027453,6,893,0
5439.491153495,-3209.462858148,5,8,0
4874.457429276,-4546.209847418,10,748,10
4192.965442689,198.787924443,4,522,0
6554.951544669,-4080.715557214,4,501,19
