jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
1193,1769,28.5538283,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1194,1769,12.96301876,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1195,1770,17.8612987,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1196,1770,10,55:00.0,55:00.0,"[Tuesday,Saturday,Thursday,Monday,Wednesday]",HighSchoolOrCollege
1197,1770,12.43755105,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1198,1770,18.52890176,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1199,1770,16.38968741,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1200,1770,13.73189073,20:00.0,20:00.0,"[Monday,Friday,Wednesday,Thursday,Tuesday]",HighSchoolOrCollege
1201,1770,13.94230588,01:00.0,01:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1202,1770,10,35:00.0,35:00.0,"[Wednesday,Sunday,Monday,Tuesday,Friday]",HighSchoolOrCollege
1203,1771,18.14372022,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1204,1771,15.52248954,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1205,1771,35.68044455,04:00.0,04:00.0,"[Saturday,Thursday,Friday,Sunday,Tuesday]",HighSchoolOrCollege
1206,1771,10,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1207,1771,32.04046016,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1208,1771,24.45851662,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1209,1771,31.22182109,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1210,1771,13.62308701,33:00.0,33:00.0,"[Friday,Monday,Tuesday,Wednesday,Saturday]",HighSchoolOrCollege
1211,1771,24.22278481,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1212,1772,21.9078764,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1213,1772,11.03189209,57:00.0,57:00.0,"[Tuesday,Sunday,Saturday,Friday,Thursday]",HighSchoolOrCollege
1214,1773,10,56:00.0,56:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1215,1773,13.71624049,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1216,1774,10,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1217,1774,61.22816845,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1218,1774,15.90310008,50:00.0,50:00.0,"[Wednesday,Saturday,Tuesday,Sunday,Friday]",HighSchoolOrCollege
1219,1774,10,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1220,1774,12.46943914,23:00.0,23:00.0,"[Wednesday,Monday,Friday,Sunday,Saturday]",HighSchoolOrCollege
1221,1775,11.7624499,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1222,1775,10,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1223,1775,10,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1224,1776,29.91236437,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1225,1776,10,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1226,1776,10,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1227,1776,15.15568999,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1228,1777,32.41736488,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1229,1777,10,55:00.0,55:00.0,"[Sunday,Saturday,Friday,Monday,Thursday]",Low
1230,1778,24.33189133,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1231,1778,27.4630157,19:00.0,19:00.0,"[Monday,Wednesday,Tuesday,Saturday,Friday]",Bachelors
1232,1779,13.71506185,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1233,1779,25.76486411,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1234,1779,21.79081665,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1235,1779,10,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1236,1779,21.70798947,43:00.0,43:00.0,"[Friday,Wednesday,Thursday,Sunday,Tuesday]",Bachelors
1237,1780,13.23215157,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1238,1780,19.66956951,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1239,1781,10,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1240,1781,30.92824888,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1241,1781,17.54464986,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1242,1781,25.16157721,20:00.0,20:00.0,"[Wednesday,Sunday,Friday,Saturday,Monday]",Bachelors
1243,1782,20.16272916,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1244,1782,77.08084847,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1245,1782,18.81048656,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1246,1782,23.55842079,01:00.0,01:00.0,"[Thursday,Saturday,Monday,Sunday,Friday]",Bachelors
1247,1782,11.90023597,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1248,1783,12.54733718,36:00.0,36:00.0,"[Wednesday,Friday,Saturday,Tuesday,Monday]",Bachelors
1249,1783,10,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1250,1783,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1251,1783,18.3654133,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1252,1784,10.40281399,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1253,1784,14.9634261,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1254,1784,45.0579897,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1255,1784,41.20402293,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1256,1785,60.26103698,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1257,1785,19.50425152,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1258,1785,17.92347817,28:00.0,28:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1259,1786,29.52463829,46:00.0,46:00.0,"[Friday,Thursday,Sunday,Tuesday,Wednesday]",Graduate
1260,1786,27.46299261,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1261,1786,56.95560439,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1262,1786,18.03339797,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1263,1786,25.62605764,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1264,1786,32.77075796,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1265,1786,24.25297744,51:00.0,51:00.0,"[Sunday,Tuesday,Friday,Thursday,Saturday]",HighSchoolOrCollege
1266,1786,13.8676054,13:00.0,13:00.0,"[Monday,Sunday,Thursday,Saturday,Tuesday]",HighSchoolOrCollege
1267,1786,10,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1268,1787,14.48895244,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1269,1787,14.8139437,27:00.0,27:00.0,"[Thursday,Tuesday,Wednesday,Friday,Sunday]",HighSchoolOrCollege
1270,1788,18.10261863,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1271,1788,18.34418068,55:00.0,55:00.0,"[Sunday,Wednesday,Thursday,Monday,Saturday]",HighSchoolOrCollege
1272,1788,31.22127547,19:00.0,19:00.0,"[Saturday,Thursday,Sunday,Tuesday,Wednesday]",Bachelors
1273,1788,13.58864291,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1274,1788,16.89914848,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1275,1788,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1276,1789,10,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1277,1789,36.67965199,29:00.0,29:00.0,"[Thursday,Friday,Wednesday,Saturday,Monday]",Bachelors
1278,1789,10,17:00.0,17:00.0,"[Wednesday,Monday,Sunday,Tuesday,Thursday]",HighSchoolOrCollege
1279,1789,35.53889605,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1280,1789,10.86938079,07:00.0,07:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1281,1789,36.19399588,25:00.0,25:00.0,"[Tuesday,Wednesday,Saturday,Sunday,Friday]",Bachelors
1282,1789,43.17934685,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1283,1789,18.99627823,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1284,1790,11.39883066,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1285,1790,17.77991154,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1286,1790,20.85153048,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1287,1790,23.40682175,29:00.0,29:00.0,"[Sunday,Saturday,Tuesday,Monday,Wednesday]",Graduate
1288,1790,11.56161944,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1289,1790,29.55130614,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1290,1790,10,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1291,1791,13.29750112,42:00.0,42:00.0,"[Wednesday,Monday,Sunday,Thursday,Tuesday]",HighSchoolOrCollege
1292,1791,11.69203087,47:00.0,47:00.0,"[Tuesday,Thursday,Friday,Sunday,Wednesday]",HighSchoolOrCollege
1293,1791,11.63369816,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1294,1792,34.00005754,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1295,1792,13.18912314,15:00.0,15:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1296,1792,28.46408684,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1297,1792,17.49773771,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1298,1792,10.81633917,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1299,1792,27.65801732,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1300,1792,11.95977796,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1301,1793,20.13078494,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1302,1793,10,29:00.0,29:00.0,"[Monday,Tuesday,Thursday,Sunday,Friday]",Low
1303,1793,49.90203354,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1304,1793,11.42969494,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1305,1793,10,41:00.0,41:00.0,"[Saturday,Wednesday,Friday,Monday,Sunday]",HighSchoolOrCollege
1306,1793,10,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1307,1793,53.38468426,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1308,1793,14.44799137,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1309,1794,38.53602598,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1310,1794,20.41640314,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1311,1795,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1312,1795,15.66994826,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1313,1795,25.66935799,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1314,1795,38.57013579,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1315,1795,21.78088931,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1316,1795,13.77145999,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1317,1795,26.35574076,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1318,1796,10,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1319,1796,12.52990809,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1320,1796,16.55268678,07:00.0,07:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1321,1796,57.6591191,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1322,1796,15.03327313,18:00.0,18:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1323,1796,37.16655302,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1324,1796,23.81521098,14:00.0,14:00.0,"[Friday,Saturday,Thursday,Monday,Wednesday]",Bachelors
1325,1797,13.11756894,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1326,1797,10,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1327,1797,11.93283577,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
